Number, Time, GPU1 temperature    ,GPU1 usage          ,GPU2 usage          ,GPU1 FB usage       ,GPU1 VID usage      ,GPU2 VID usage      ,GPU1 BUS usage      ,GPU1 memory usage   ,GPU2 memory usage   ,GPU1 core clock     ,GPU1 memory clock   ,GPU1 power          ,GPU1 temp limit     ,GPU1 power limit    ,GPU1 voltage limit  ,GPU1 no load limit  ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU usage           ,CPU1 clock          ,CPU2 clock          ,CPU3 clock          ,CPU4 clock          ,CPU5 clock          ,CPU6 clock          ,CPU7 clock          ,CPU8 clock          ,CPU clock           ,CPU power           ,RAM usage           ,Commit charge       ,Framerate           
80, 24-04-2024 23:54:04, 84.000              ,96.000              ,0.000               ,29.000              ,0.000               ,0.000               ,5.000               ,5780.215            ,16.012              ,1425.000            ,5500.990            ,84.515              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,94.000              ,92.000              ,92.000              ,94.000              ,94.000              ,91.000              ,91.000              ,94.000              ,40.889              ,33.085              ,45.651              ,32.163              ,41.396              ,33.233              ,57.952              ,36.683              ,40.132              ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3694.090            ,3494.410            ,3793.931            ,22.301              ,10180.000           ,22904.000           ,54.100              
80, 24-04-2024 23:54:05, 84.000              ,97.000              ,0.000               ,29.000              ,0.000               ,0.000               ,6.000               ,5780.215            ,16.012              ,1410.000            ,5500.990            ,84.940              ,0.000               ,1.000               ,0.000               ,0.000               ,97.000              ,97.000              ,94.000              ,94.000              ,98.000              ,98.000              ,91.000              ,91.000              ,97.000              ,38.063              ,33.911              ,41.821              ,32.675              ,38.104              ,33.009              ,56.078              ,35.991              ,38.706              ,3394.570            ,3394.570            ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,22.551              ,10154.000           ,22884.000           ,53.200              
80, 24-04-2024 23:54:06, 84.000              ,96.000              ,0.000               ,29.000              ,0.000               ,0.000               ,6.000               ,5782.504            ,16.012              ,1455.000            ,5500.990            ,86.555              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,94.000              ,92.000              ,92.000              ,94.000              ,94.000              ,90.000              ,90.000              ,95.000              ,48.204              ,35.474              ,49.119              ,36.707              ,41.785              ,39.713              ,57.840              ,41.346              ,43.773              ,3694.090            ,3694.090            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,22.237              ,10180.000           ,22907.000           ,52.500              
80, 24-04-2024 23:54:07, 84.000              ,96.000              ,0.000               ,29.000              ,0.000               ,0.000               ,6.000               ,5785.715            ,16.012              ,1455.000            ,5500.990            ,85.011              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,94.000              ,91.000              ,91.000              ,93.000              ,93.000              ,90.000              ,90.000              ,94.000              ,49.393              ,38.418              ,51.335              ,39.398              ,46.468              ,39.132              ,58.580              ,40.341              ,45.383              ,3194.889            ,3095.049            ,3095.049            ,3095.049            ,3095.049            ,3095.049            ,3194.889            ,3194.889            ,3194.889            ,21.809              ,10120.000           ,22854.000           ,52.900              
80, 24-04-2024 23:54:08, 84.000              ,95.000              ,0.000               ,27.000              ,0.000               ,0.000               ,7.000               ,5812.387            ,16.012              ,1410.000            ,5500.990            ,85.197              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,96.000              ,93.000              ,93.000              ,91.000              ,91.000              ,92.000              ,92.000              ,95.000              ,43.749              ,37.650              ,46.833              ,38.382              ,42.282              ,38.332              ,56.420              ,36.038              ,42.461              ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,22.113              ,10102.000           ,22855.000           ,50.800              
80, 24-04-2024 23:54:09, 84.000              ,97.000              ,0.000               ,29.000              ,0.000               ,0.000               ,6.000               ,5812.199            ,16.012              ,1440.000            ,5500.990            ,84.622              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,91.000              ,91.000              ,92.000              ,92.000              ,90.000              ,90.000              ,94.000              ,45.695              ,37.770              ,46.474              ,39.447              ,45.090              ,37.404              ,55.701              ,38.412              ,43.249              ,3893.755            ,3893.755            ,3893.755            ,3494.396            ,3494.396            ,3494.396            ,3494.396            ,3494.396            ,3893.755            ,22.291              ,10118.000           ,22876.000           ,51.300              
80, 24-04-2024 23:54:10, 84.000              ,97.000              ,0.000               ,29.000              ,0.000               ,0.000               ,6.000               ,5811.637            ,16.012              ,1425.000            ,5500.990            ,84.459              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,91.000              ,91.000              ,91.000              ,91.000              ,89.000              ,89.000              ,95.000              ,46.042              ,38.122              ,48.690              ,39.552              ,42.210              ,38.562              ,55.607              ,41.312              ,43.762              ,3294.716            ,3294.716            ,3294.716            ,3294.716            ,3294.716            ,3294.716            ,3294.716            ,3194.876            ,3294.716            ,22.187              ,10121.000           ,22884.000           ,55.000              
80, 24-04-2024 23:54:11, 84.000              ,96.000              ,0.000               ,28.000              ,0.000               ,0.000               ,6.000               ,5813.324            ,16.012              ,1455.000            ,5500.990            ,83.623              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,91.000              ,91.000              ,91.000              ,91.000              ,89.000              ,89.000              ,95.000              ,42.561              ,36.838              ,51.660              ,40.474              ,42.164              ,37.256              ,60.938              ,39.533              ,43.928              ,2995.220            ,2995.220            ,2995.220            ,2995.220            ,2995.220            ,2995.220            ,2995.220            ,2995.220            ,2995.220            ,22.007              ,10099.000           ,22858.000           ,53.800              
80, 24-04-2024 23:54:12, 84.000              ,97.000              ,0.000               ,28.000              ,0.000               ,0.000               ,7.000               ,5813.324            ,16.012              ,1425.000            ,5500.990            ,83.550              ,0.000               ,1.000               ,0.000               ,0.000               ,92.000              ,92.000              ,92.000              ,92.000              ,91.000              ,91.000              ,92.000              ,92.000              ,92.000              ,44.437              ,39.760              ,50.927              ,38.280              ,45.905              ,39.259              ,58.975              ,43.928              ,45.184              ,3394.570            ,3394.570            ,3494.410            ,3494.410            ,3494.410            ,3494.410            ,3494.410            ,3494.410            ,3494.410            ,22.472              ,10104.000           ,22853.000           ,53.200              
80, 24-04-2024 23:54:13, 84.000              ,97.000              ,0.000               ,29.000              ,0.000               ,0.000               ,6.000               ,5813.324            ,16.012              ,1425.000            ,5500.990            ,84.068              ,0.000               ,1.000               ,0.000               ,0.000               ,96.000              ,96.000              ,91.000              ,91.000              ,93.000              ,93.000              ,91.000              ,91.000              ,94.000              ,42.303              ,36.083              ,46.436              ,36.067              ,41.187              ,38.552              ,58.448              ,42.934              ,42.751              ,3394.570            ,3494.410            ,3394.570            ,3394.570            ,3194.889            ,3194.889            ,3594.250            ,3594.250            ,3594.250            ,22.508              ,10092.000           ,22847.000           ,51.700              
80, 24-04-2024 23:54:14, 84.000              ,66.000              ,0.000               ,20.000              ,0.000               ,0.000               ,6.000               ,5855.570            ,16.012              ,1830.000            ,5500.990            ,75.575              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,94.000              ,92.000              ,92.000              ,92.000              ,92.000              ,88.000              ,88.000              ,94.000              ,76.883              ,62.900              ,71.765              ,68.364              ,68.912              ,65.842              ,73.940              ,67.302              ,69.488              ,4093.451            ,3694.090            ,3694.090            ,3694.090            ,3694.090            ,3694.090            ,3394.570            ,3394.570            ,4093.451            ,21.095              ,10638.000           ,23436.000           ,34.500              
80, 24-04-2024 23:54:15, 84.000              ,81.000              ,0.000               ,25.000              ,0.000               ,0.000               ,6.000               ,5848.695            ,16.012              ,1500.000            ,5500.990            ,78.810              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,91.000              ,91.000              ,91.000              ,91.000              ,89.000              ,90.000              ,94.000              ,60.307              ,48.509              ,63.668              ,49.079              ,55.879              ,50.999              ,72.847              ,53.572              ,56.857              ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,21.581              ,10241.000           ,22997.000           ,69.900              
80, 24-04-2024 23:54:16, 85.000              ,89.000              ,0.000               ,29.000              ,0.000               ,0.000               ,4.000               ,5847.723            ,16.012              ,1335.000            ,5500.990            ,85.052              ,0.000               ,1.000               ,0.000               ,0.000               ,93.000              ,93.000              ,92.000              ,92.000              ,92.000              ,92.000              ,90.000              ,90.000              ,93.000              ,47.069              ,40.296              ,55.315              ,38.168              ,47.750              ,36.943              ,69.509              ,36.052              ,46.388              ,3095.049            ,3095.049            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,22.400              ,10220.000           ,22976.000           ,67.100              
80, 24-04-2024 23:54:17, 84.000              ,93.000              ,0.000               ,31.000              ,0.000               ,0.000               ,4.000               ,5815.723            ,16.012              ,1440.000            ,5500.990            ,85.752              ,0.000               ,1.000               ,0.000               ,0.000               ,93.000              ,93.000              ,92.000              ,92.000              ,92.000              ,92.000              ,92.000              ,92.000              ,93.000              ,51.739              ,41.457              ,57.059              ,39.576              ,47.704              ,41.394              ,63.867              ,39.961              ,47.845              ,3194.889            ,3194.889            ,3294.729            ,3294.729            ,3294.729            ,3194.889            ,3194.889            ,3194.889            ,3294.729            ,21.585              ,10204.000           ,22930.000           ,69.400              
80, 24-04-2024 23:54:18, 85.000              ,89.000              ,0.000               ,28.000              ,0.000               ,0.000               ,5.000               ,5901.586            ,16.012              ,1470.000            ,5500.990            ,85.930              ,0.000               ,1.000               ,0.000               ,0.000               ,93.000              ,93.000              ,92.000              ,92.000              ,93.000              ,94.000              ,89.000              ,89.000              ,94.000              ,49.697              ,38.188              ,53.065              ,40.365              ,48.173              ,39.449              ,68.348              ,39.736              ,47.128              ,3294.729            ,3294.729            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,22.056              ,10320.000           ,23083.000           ,66.600              
80, 24-04-2024 23:54:19, 85.000              ,89.000              ,0.000               ,28.000              ,0.000               ,0.000               ,5.000               ,5901.586            ,16.012              ,1455.000            ,5500.990            ,91.527              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,91.000              ,91.000              ,91.000              ,91.000              ,89.000              ,89.000              ,95.000              ,51.743              ,40.150              ,56.240              ,40.379              ,49.285              ,45.498              ,64.021              ,44.537              ,48.981              ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3594.250            ,3494.410            ,3494.410            ,3594.250            ,21.590              ,10321.000           ,23078.000           ,72.400              
80, 24-04-2024 23:54:20, 85.000              ,88.000              ,0.000               ,28.000              ,0.000               ,0.000               ,5.000               ,5901.586            ,16.012              ,1485.000            ,5500.990            ,83.368              ,0.000               ,1.000               ,0.000               ,0.000               ,92.000              ,92.000              ,91.000              ,91.000              ,95.000              ,95.000              ,90.000              ,90.000              ,96.000              ,47.172              ,38.535              ,54.509              ,38.343              ,46.403              ,39.896              ,66.352              ,38.298              ,46.188              ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,3294.729            ,22.411              ,10266.000           ,23039.000           ,70.900              
80, 24-04-2024 23:54:21, 85.000              ,91.000              ,0.000               ,30.000              ,0.000               ,0.000               ,4.000               ,5829.012            ,16.012              ,1455.000            ,5500.990            ,83.482              ,0.000               ,1.000               ,0.000               ,0.000               ,92.000              ,92.000              ,95.000              ,95.000              ,90.000              ,90.000              ,90.000              ,90.000              ,95.000              ,49.842              ,39.002              ,55.384              ,39.348              ,45.309              ,39.269              ,60.927              ,42.304              ,46.423              ,3594.250            ,3494.410            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3594.250            ,21.710              ,10223.000           ,22932.000           ,68.600              
80, 24-04-2024 23:54:22, 85.000              ,89.000              ,0.000               ,30.000              ,0.000               ,0.000               ,4.000               ,5829.012            ,16.012              ,1500.000            ,5500.990            ,84.208              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,94.000              ,92.000              ,92.000              ,94.000              ,94.000              ,91.000              ,91.000              ,94.000              ,48.162              ,35.200              ,50.856              ,35.848              ,42.031              ,33.980              ,68.742              ,38.182              ,44.125              ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3594.251            ,3494.411            ,3494.411            ,3594.251            ,21.647              ,10209.000           ,22933.000           ,68.400              
80, 24-04-2024 23:54:23, 85.000              ,88.000              ,0.000               ,29.000              ,0.000               ,0.000               ,4.000               ,5829.012            ,16.012              ,1470.000            ,5500.990            ,84.707              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,93.000              ,93.000              ,91.000              ,91.000              ,93.000              ,93.000              ,94.000              ,44.642              ,36.327              ,50.915              ,38.484              ,42.000              ,33.872              ,64.844              ,36.477              ,43.445              ,3494.411            ,3494.411            ,3394.571            ,3494.411            ,3494.411            ,3494.411            ,3494.411            ,3494.411            ,3494.411            ,21.989              ,10193.000           ,22931.000           ,70.300              
80, 24-04-2024 23:54:24, 85.000              ,89.000              ,0.000               ,28.000              ,0.000               ,0.000               ,6.000               ,5743.871            ,16.012              ,1425.000            ,5500.990            ,85.253              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,92.000              ,92.000              ,92.000              ,92.000              ,88.000              ,88.000              ,95.000              ,70.458              ,60.177              ,74.940              ,62.308              ,69.249              ,61.730              ,79.624              ,64.748              ,67.904              ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,22.150              ,10997.000           ,23916.000           ,54.200              
80, 24-04-2024 23:54:25, 85.000              ,92.000              ,0.000               ,27.000              ,0.000               ,0.000               ,8.000               ,5700.871            ,16.012              ,1440.000            ,5500.990            ,83.694              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,95.000              ,94.000              ,94.000              ,92.000              ,92.000              ,89.000              ,89.000              ,95.000              ,72.570              ,65.752              ,71.716              ,65.385              ,69.200              ,64.633              ,73.209              ,70.630              ,69.137              ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2695.688            ,2795.528            ,2795.528            ,2795.528            ,21.283              ,10274.000           ,23147.000           ,52.900              
80, 24-04-2024 23:54:26, 85.000              ,95.000              ,0.000               ,29.000              ,0.000               ,0.000               ,4.000               ,5700.871            ,16.012              ,1440.000            ,5500.990            ,84.884              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,94.000              ,93.000              ,93.000              ,92.000              ,93.000              ,89.000              ,90.000              ,95.000              ,60.289              ,53.239              ,70.125              ,49.038              ,62.832              ,53.614              ,63.325              ,52.839              ,58.163              ,2695.688            ,2695.688            ,2695.688            ,2695.688            ,2695.688            ,2695.688            ,2695.688            ,2695.688            ,2695.688            ,21.310              ,10236.000           ,23096.000           ,52.600              
80, 24-04-2024 23:54:27, 85.000              ,95.000              ,0.000               ,29.000              ,0.000               ,0.000               ,4.000               ,5700.984            ,16.012              ,1425.000            ,5500.990            ,84.495              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,91.000              ,91.000              ,91.000              ,91.000              ,88.000              ,88.000              ,93.000              ,55.954              ,42.350              ,63.017              ,46.184              ,50.054              ,46.102              ,54.123              ,46.092              ,50.484              ,2895.367            ,2895.367            ,2895.367            ,2895.367            ,2895.367            ,3194.888            ,3194.888            ,2995.207            ,3194.888            ,21.274              ,10100.000           ,22925.000           ,52.500              
80, 24-04-2024 23:54:28, 85.000              ,97.000              ,0.000               ,29.000              ,0.000               ,0.000               ,3.000               ,5700.984            ,16.012              ,1440.000            ,5500.990            ,84.630              ,0.000               ,1.000               ,0.000               ,0.000               ,91.000              ,91.000              ,92.000              ,92.000              ,89.000              ,89.000              ,94.000              ,94.000              ,95.000              ,53.216              ,43.116              ,64.467              ,40.432              ,54.876              ,39.592              ,52.121              ,44.147              ,48.996              ,3194.888            ,3194.888            ,3194.888            ,3095.047            ,3095.047            ,3095.047            ,3194.888            ,3194.888            ,3194.888            ,21.822              ,10090.000           ,22924.000           ,53.900              
80, 24-04-2024 23:54:29, 85.000              ,98.000              ,0.000               ,29.000              ,0.000               ,0.000               ,3.000               ,5700.984            ,16.012              ,1440.000            ,5500.990            ,84.884              ,0.000               ,1.000               ,0.000               ,0.000               ,96.000              ,96.000              ,92.000              ,91.000              ,92.000              ,92.000              ,91.000              ,91.000              ,97.000              ,35.576              ,25.386              ,41.405              ,23.438              ,34.347              ,25.006              ,52.513              ,26.019              ,32.961              ,3494.411            ,3494.411            ,3494.411            ,3494.411            ,3494.411            ,3494.411            ,3494.411            ,3494.411            ,3494.411            ,22.790              ,10078.000           ,22923.000           ,54.600              
80, 24-04-2024 23:54:30, 85.000              ,98.000              ,0.000               ,29.000              ,0.000               ,0.000               ,4.000               ,5700.984            ,16.012              ,1440.000            ,5500.990            ,84.596              ,0.000               ,1.000               ,0.000               ,0.000               ,93.000              ,93.000              ,92.000              ,92.000              ,94.000              ,94.000              ,92.000              ,92.000              ,94.000              ,34.882              ,25.696              ,40.867              ,23.583              ,33.090              ,25.037              ,51.257              ,29.181              ,32.949              ,3694.092            ,3694.092            ,3694.092            ,3694.092            ,3694.092            ,3694.092            ,3694.092            ,3694.092            ,3694.092            ,22.295              ,10055.000           ,22922.000           ,54.700              
80, 24-04-2024 23:54:31, 85.000              ,98.000              ,0.000               ,29.000              ,0.000               ,0.000               ,4.000               ,5700.984            ,16.012              ,1395.000            ,5500.990            ,85.809              ,0.000               ,1.000               ,0.000               ,0.000               ,97.000              ,97.000              ,93.000              ,93.000              ,93.000              ,93.000              ,91.000              ,91.000              ,97.000              ,37.880              ,28.522              ,39.391              ,26.084              ,34.393              ,27.133              ,51.053              ,29.618              ,34.259              ,3394.570            ,3394.570            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3394.570            ,22.881              ,10077.000           ,22960.000           ,54.800              
80, 24-04-2024 23:54:32, 85.000              ,97.000              ,0.000               ,29.000              ,0.000               ,0.000               ,4.000               ,5732.984            ,16.012              ,1410.000            ,5500.990            ,85.361              ,0.000               ,1.000               ,0.000               ,0.000               ,96.000              ,96.000              ,90.000              ,90.000              ,90.000              ,90.000              ,87.000              ,87.000              ,95.000              ,44.290              ,33.602              ,45.007              ,31.193              ,42.549              ,31.766              ,55.555              ,36.379              ,40.043              ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,23.533              ,10035.000           ,22958.000           ,54.300              
80, 24-04-2024 23:54:33, 85.000              ,78.000              ,0.000               ,24.000              ,0.000               ,0.000               ,5.000               ,5800.105            ,16.012              ,1470.000            ,5500.990            ,85.194              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,94.000              ,92.000              ,91.000              ,93.000              ,92.000              ,89.000              ,89.000              ,95.000              ,63.806              ,51.741              ,62.270              ,51.849              ,59.574              ,51.424              ,69.034              ,56.840              ,58.317              ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3194.889            ,3194.889            ,3394.570            ,21.166              ,10125.000           ,23279.000           ,46.200              
80, 24-04-2024 23:54:34, 85.000              ,82.000              ,0.000               ,28.000              ,0.000               ,0.000               ,7.000               ,5842.996            ,16.012              ,1425.000            ,5500.990            ,84.254              ,0.000               ,1.000               ,0.000               ,0.000               ,96.000              ,96.000              ,92.000              ,92.000              ,93.000              ,93.000              ,91.000              ,91.000              ,95.000              ,71.661              ,58.306              ,70.062              ,62.463              ,69.127              ,64.036              ,77.100              ,66.133              ,67.361              ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,21.999              ,10341.000           ,23326.000           ,61.100              
80, 24-04-2024 23:54:35, 85.000              ,82.000              ,0.000               ,28.000              ,0.000               ,0.000               ,7.000               ,5834.184            ,16.012              ,1425.000            ,5500.990            ,86.652              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,97.000              ,97.000              ,93.000              ,93.000              ,90.000              ,91.000              ,93.000              ,44.033              ,35.973              ,58.518              ,35.562              ,45.826              ,35.415              ,64.457              ,38.092              ,44.734              ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2695.688            ,2695.688            ,2795.528            ,22.108              ,9924.000            ,22953.000           ,71.800              
80, 24-04-2024 23:54:36, 85.000              ,91.000              ,0.000               ,29.000              ,0.000               ,0.000               ,5.000               ,5834.184            ,16.012              ,1485.000            ,5500.990            ,86.903              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,93.000              ,93.000              ,90.000              ,90.000              ,91.000              ,91.000              ,94.000              ,46.178              ,38.069              ,56.112              ,38.850              ,45.528              ,37.025              ,67.053              ,42.224              ,46.380              ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2795.528            ,2995.208            ,2995.208            ,2995.208            ,21.981              ,9910.000            ,22943.000           ,73.600              
80, 24-04-2024 23:54:37, 85.000              ,91.000              ,0.000               ,29.000              ,0.000               ,0.000               ,5.000               ,5834.184            ,16.012              ,1500.000            ,5500.990            ,84.656              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,94.000              ,92.000              ,92.000              ,94.000              ,94.000              ,94.000              ,94.000              ,94.000              ,42.312              ,32.677              ,50.090              ,31.528              ,39.192              ,32.134              ,62.326              ,36.343              ,40.825              ,3194.889            ,3294.729            ,3294.729            ,3294.729            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,3294.729            ,22.447              ,9888.000            ,22930.000           ,73.300              
80, 24-04-2024 23:54:38, 85.000              ,91.000              ,0.000               ,28.000              ,0.000               ,0.000               ,4.000               ,5799.934            ,16.012              ,1515.000            ,5500.990            ,85.178              ,0.000               ,1.000               ,0.000               ,0.000               ,93.000              ,93.000              ,90.000              ,90.000              ,95.000              ,95.000              ,89.000              ,89.000              ,95.000              ,52.952              ,45.307              ,55.267              ,45.038              ,56.530              ,44.702              ,69.938              ,49.075              ,52.351              ,3294.729            ,3294.729            ,3095.049            ,3095.049            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,3294.729            ,21.177              ,9911.000            ,22930.000           ,66.600              
80, 24-04-2024 23:54:39, 85.000              ,83.000              ,0.000               ,25.000              ,0.000               ,0.000               ,5.000               ,5767.934            ,16.012              ,1485.000            ,5500.990            ,85.646              ,0.000               ,1.000               ,0.000               ,0.000               ,92.000              ,92.000              ,91.000              ,91.000              ,96.000              ,96.000              ,91.000              ,91.000              ,95.000              ,38.929              ,32.039              ,46.915              ,30.219              ,38.481              ,30.108              ,68.632              ,31.139              ,39.558              ,3095.049            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,3095.049            ,3194.889            ,22.517              ,9894.000            ,22887.000           ,71.800              
80, 24-04-2024 23:54:40, 85.000              ,88.000              ,0.000               ,27.000              ,0.000               ,0.000               ,4.000               ,5574.695            ,16.012              ,1500.000            ,5500.990            ,85.008              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,91.000              ,91.000              ,90.000              ,90.000              ,90.000              ,90.000              ,95.000              ,45.900              ,37.335              ,52.921              ,36.158              ,44.343              ,36.717              ,66.606              ,38.167              ,44.768              ,3494.410            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3494.410            ,21.579              ,9887.000            ,22784.000           ,70.100              
80, 24-04-2024 23:54:41, 85.000              ,86.000              ,0.000               ,26.000              ,0.000               ,0.000               ,4.000               ,5574.695            ,16.012              ,1515.000            ,5500.990            ,85.831              ,0.000               ,1.000               ,0.000               ,0.000               ,93.000              ,93.000              ,92.000              ,92.000              ,95.000              ,95.000              ,91.000              ,91.000              ,95.000              ,44.318              ,36.582              ,52.259              ,38.565              ,40.115              ,36.099              ,68.157              ,36.666              ,44.095              ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,22.101              ,9856.000            ,22666.000           ,70.500              
80, 24-04-2024 23:54:42, 85.000              ,88.000              ,0.000               ,27.000              ,0.000               ,0.000               ,4.000               ,5574.133            ,16.012              ,1485.000            ,5500.990            ,85.236              ,0.000               ,1.000               ,0.000               ,0.000               ,96.000              ,96.000              ,92.000              ,92.000              ,92.000              ,92.000              ,91.000              ,91.000              ,95.000              ,41.321              ,32.234              ,53.709              ,34.630              ,41.244              ,33.633              ,66.700              ,35.461              ,42.366              ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,3194.889            ,22.197              ,9866.000            ,22677.000           ,68.100              
80, 24-04-2024 23:54:43, 85.000              ,86.000              ,0.000               ,26.000              ,0.000               ,0.000               ,4.000               ,5574.133            ,16.012              ,1485.000            ,5500.990            ,84.354              ,0.000               ,1.000               ,0.000               ,0.000               ,94.000              ,95.000              ,91.000              ,92.000              ,91.000              ,91.000              ,91.000              ,91.000              ,94.000              ,42.285              ,38.142              ,50.292              ,35.329              ,40.340              ,32.550              ,68.342              ,37.675              ,43.119              ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,3793.931            ,21.710              ,9856.000            ,22672.000           ,69.300              
80, 24-04-2024 23:54:44, 85.000              ,86.000              ,0.000               ,27.000              ,0.000               ,0.000               ,4.000               ,5573.836            ,16.012              ,1470.000            ,5500.990            ,83.986              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,92.000              ,92.000              ,92.000              ,92.000              ,91.000              ,91.000              ,95.000              ,43.395              ,32.596              ,55.373              ,32.630              ,43.612              ,34.616              ,70.596              ,34.420              ,43.405              ,3394.570            ,3394.570            ,3394.570            ,3394.570            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3394.570            ,21.671              ,9866.000            ,22730.000           ,63.300              
80, 24-04-2024 23:54:45, 85.000              ,78.000              ,0.000               ,26.000              ,0.000               ,0.000               ,4.000               ,5573.836            ,16.012              ,1470.000            ,5500.990            ,85.946              ,0.000               ,1.000               ,0.000               ,0.000               ,96.000              ,96.000              ,92.000              ,92.000              ,95.000              ,95.000              ,92.000              ,92.000              ,94.000              ,39.892              ,31.266              ,51.102              ,30.859              ,38.751              ,29.945              ,63.857              ,32.760              ,39.804              ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,22.453              ,9831.000            ,22672.000           ,69.200              
80, 24-04-2024 23:54:46, 85.000              ,90.000              ,0.000               ,30.000              ,0.000               ,0.000               ,4.000               ,5573.836            ,16.012              ,1485.000            ,5500.990            ,85.306              ,0.000               ,1.000               ,0.000               ,0.000               ,95.000              ,95.000              ,91.000              ,91.000              ,94.000              ,94.000              ,90.000              ,90.000              ,94.000              ,45.159              ,33.868              ,52.811              ,32.776              ,40.218              ,32.307              ,64.311              ,35.501              ,42.119              ,3594.250            ,3494.410            ,3494.410            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3294.729            ,3594.250            ,21.732              ,9817.000            ,22672.000           ,69.600              
